sigma2_noise,sigma2_gp,lambda,beta0,ell0,beta1,ell1,beta2,ell2
0.3321289296026534,0.2454482117517088,0.4934983568971098,-0.8694972477629861,0.23110185098975036,0.8073985722534582,1.1780074665847038,0.37347678820487373,1.2443018970249442
0.3321289296026534,0.2657648421783847,0.6075608186662809,-0.8722132082071469,0.07526500052318053,0.044486357029656864,1.1780074665847038,1.1574352755816064,1.8968098688137291
0.21401612462542177,0.11484711560536726,0.6074260539665294,-0.8722132082071469,0.12322046587600377,0.044486357029656864,0.8679676893867272,0.8725858434889066,2.764518674506855
0.21401612462542177,0.11484711560536726,0.6074260539665294,-0.8722132082071469,0.12322046587600377,0.044486357029656864,0.8678369324363187,0.8070849235969297,0.6303385470290881
0.21401612462542177,0.1349341960340097,0.40665409924261214,0.21065398598346696,0.12322046587600377,0.044486357029656864,2.853459609449759,0.8070849235969297,0.9672262466564443
0.21401612462542177,0.20249346760416292,0.40665409924261214,0.21065398598346696,0.12322046587600377,-0.8408051903052475,9.073932585588173,0.27261399889785476,0.3072971106847792
0.31198819646012615,0.266174919192203,0.40665409924261214,0.5213204770235965,0.14153055955425412,-2.7163926647559236,0.9906319475885785,0.8999887522784191,0.33851918363336064
0.3200222139893797,0.3267379303556736,0.5132721067349505,0.5213204770235965,0.42555594747083086,-2.7640331562513585,0.9906319475885785,0.22767951444292,1.7156525378587937
0.3200222139893797,0.2558265035865377,0.5132721067349505,0.28641528649150894,0.605089239338216,-3.7051372916621648,1.7358575454730423,0.22767951444292,1.7245952234561797
0.3200222139893797,0.2558265035865377,0.37238917227579704,0.28641528649150894,0.8518060017018589,-3.7051372916621648,2.657032925632067,-0.07565048003403613,1.290844602070221
0.3200222139893797,0.2558265035865377,0.1898542459499838,0.23248680765058402,1.2581375926079128,-2.273224293975888,2.657032925632067,-0.07565048003403613,1.290844602070221
0.3200222139893797,0.2558265035865377,0.2404589551375606,-0.10902894544282885,3.041460039959535,-2.823853697888566,3.4005859929298548,0.09054731683595202,0.6618629937779238
0.3200222139893797,0.4751337652262348,0.2404589551375606,-1.6401305967418496,3.72865761662014,-2.823853697888566,0.6645644459126164,0.3930690549581712,0.5232360925697191
0.2730266512304801,0.4751337652262348,0.4456973784236192,-0.9533332104230986,0.9586020686038242,-1.9823518399582012,1.1961542329218346,0.3930690549581712,0.24189291737825352
0.2730266512304801,0.3999748025582671,0.2647381267420841,-0.9533332104230986,0.9586020686038242,-1.9823518399582012,1.1961542329218346,0.6432422344182684,0.9775686912356689
0.2730266512304801,0.3999748025582671,0.16532236348945267,-1.2875286942870807,3.0190232837606565,-0.8503128529966262,1.1961542329218346,0.9807049654226192,0.9775686912356689
0.2730266512304801,0.3320462904354849,0.1615680184610642,-0.7619998001212019,10.320507332695152,0.28477790202904196,0.9448545524604874,0.48073089325445817,1.4779610148528484
0.2710429422177709,0.3320462904354849,0.1615680184610642,-1.0481741236913624,7.410822542707474,1.3133133488453814,0.9448545524604874,0.48073089325445817,1.4779610148528484
0.2710429422177709,0.3320462904354849,0.14213514248248027,0.11619723475069188,9.41454677271226,0.8284661047527738,6.112938699139445,1.8705742968292367,2.1072373347827194
0.21377178319778212,0.2955283336194939,0.15265038428745617,-0.07094123040116274,6.706190265037463,0.008271617188633451,3.7690779715231746,1.5725967052659935,2.1072373347827194
0.21377178319778212,0.2955283336194939,0.22308251674487334,0.3037454656623376,6.706190265037463,0.8300135071995545,3.4784582433658993,0.7582687824897171,1.7622230719647773
0.29771688623457304,0.2955283336194939,0.22308251674487334,0.6956040227886692,6.706190265037463,-0.6854159634983676,2.820692859643372,1.0602819481370431,1.7622230719647773
0.14050780499940918,0.42405608159941843,0.21885910326485167,0.6956040227886692,6.706190265037463,-1.2411874829727476,2.820692859643372,1.4391074175351475,0.5261844251738427
0.12223172548975957,0.42405608159941843,0.21885910326485167,-0.8855444890692926,11.607034822104168,0.2630334464388313,0.7402849922203194,1.1563497630894841,0.3916916182753867
0.3049339960682634,0.20921772553874815,0.17433079209670507,1.0376100134595663,4.599819727040503,0.2630334464388313,0.7402849922203194,1.1563497630894841,0.3916916182753867
0.2780502619542341,0.26986337863220994,0.17433079209670507,1.5395819968353552,3.7591515058771954,-0.5909709697289697,0.3766319943024699,1.0622293345216631,0.3916916182753867
0.27027148058359773,0.26986337863220994,0.23323101504815127,1.5395819968353552,2.738972625886844,-1.3069928258421202,0.692299734992082,0.8225260808747299,0.4587324095718234
0.2753235085637067,0.26986337863220994,0.23323101504815127,1.417817135970117,2.738972625886844,0.02909319602913918,0.692299734992082,0.08408328543675059,1.9067256048979406
0.2753235085637067,0.26986337863220994,0.2637254968449621,-0.2692101113792651,3.754511415706636,0.5325092809485844,1.8395967129132085,0.10974985111765438,0.8099046732321485
0.2753235085637067,0.26986337863220994,0.2637254968449621,0.2878391278986907,3.754511415706636,-0.009732821093796473,1.2698870018926154,0.41455004932017747,0.6315032500231929
0.2753235085637067,0.22016865050703482,0.25330919176855593,0.2878391278986907,0.7973797328673737,-2.1827476274497792,1.17162837041628,0.41455004932017747,0.6315032500231929
