sigma_noise,sigma_gp,lambda,zeta0,tau_sq0,nu0,beta0,ell0,zeta1,tau_sq1,nu1,beta1,ell1,zeta2,tau_sq2,nu2,beta2,ell2
8.123589802503316,1.8222508293443618,0.23986446732764835,0.9469380415527711,32.916960308622684,0.6625976466774978,30.882164837249828,1.1656828427482684,1.1903766832685776,41.37924585985498,2.691289713645401,140.63704185358142,1.7816491355616049,2.7031260882976933,93.96464209188608,-0.7842127779956621,-61.7538633058581,4.910247979442193
5.113469817531007,2.568668868085501,0.19482246306903,1.0885707838022833,57.35992970281189,-0.026231087144707243,-1.015865689217553,1.1654194110937652,0.8093003986229202,42.64436880376522,2.2559721615361035,75.33213540667515,1.7605582822612966,4.812064113524418,253.56151697648147,-0.18855974276878598,-15.353462924112204,4.827284138658017
1.321993317591466,0.5401672043994871,1.6474546414216555,0.6863104596937173,0.5057357807887767,0.18896801323730214,0.17765580277788318,1.0110360831096883,0.46626986424262146,0.3435899169542815,-2.3240724965337867,-1.8009395529235557,0.5039660031031946,0.021729989187404968,0.01601262649141078,0.18068549932034744,0.030226220544568246,0.23125887003459902
0.5270882506968761,1.2591224257822038,0.22098256866208588,1.7196875986062703,70.43094575651318,0.10431525177348637,0.46143752169154284,1.0003549463599128,1.1336046464306757,46.42752987623895,1.6403801496069377,5.891360922803558,12.832121305517724,5.104241028704191,209.04757545044214,-0.2321660381715115,-1.769312693724999,1.511142523956689
3.5593846186404785,0.9374716216461102,0.07419635140393564,0.009552463624624703,3.4704060309324167,0.9480020787782967,6.285999667743785,1.1041953753077731,0.3917258082337691,142.31382194033296,0.6573585393277228,27.912630681671896,0.33076518549280653,0.09340057676907329,33.93239039156172,-0.11462976530568623,-2.3767283692132257,0.33342264557755735
1.0919563355345856,2.935997466200805,0.17436386619605046,0.029465599750426317,1.938350455606753,-0.24768405801984436,-0.3765472474205921,0.9684652975770461,0.1702281287503452,11.198203115330875,-0.11317096793654285,-0.41353709543339173,1.3635696121332388,1.4725968716228712,96.87258502158855,-0.9163319850639571,-9.848238622719482,0.5850662923003254
3.284276249536922,2.4584988823726035,0.9294563232869949,0.46822397976705044,1.083990996362944,-0.5766330347777334,-1.9717508479699621,0.1435603364428625,0.08526451564552531,0.19739691101463946,-0.40364260205333224,-0.5889885511593342,0.5613752827206626,1.0506801441815234,2.4324423044644736,-0.2961220058360722,-1.516811581957674,0.7997598441844979
0.38134625049527,4.37808840891498,0.5889712971727709,1.7763246929719545,10.241512225566497,2.413724182091771,2.945704417215382,5.203741387910998,3.4532899902437038,19.910161578813167,-0.5299710625633235,-0.9017975058729938,2.2785220671298085,1.1341192467741261,6.53883615818815,-0.21652989441587064,-0.21114829189842557,1.7564781886617844
1.6281527967170688,2.241764699607816,0.772399078243076,0.44260338039712155,1.4837516965281472,-1.5220356574138028,-3.018565477215761,2.5521629634682914,0.4246359877782167,1.4235191035087091,1.4156694260047218,2.750037792551965,0.40467820889783346,1.1259375693401126,3.7745120183994763,1.4388299156150068,4.551295406576069,0.9074772251613114
3.1562415532254153,0.6479092461429329,0.5729719437549297,3.12238400096175,19.021711702942046,-2.3356298874149686,-32.151338269598575,0.9053418190424691,0.7207855736376427,4.391059964806328,1.2176867243321383,8.053608025532746,0.316021110982921,2.0348128335304874,12.396176471869415,1.2649329629008832,14.056643104511494,0.29434122418236197
