beta0,beta1,beta2,ell0,ell1,ell2,inv_sigma_gp,inv_sigma_noise,lambda,lambda2,log_likelihood,log_prior,nu0,nu1,nu2,sigma_noise,tau_sq0,tau_sq1,tau_sq2,zeta0,zeta1,zeta2
0.7870876956662249,2.2895682012046334,-9.29955185381091,1.1140619301204113,1.4738198802193232,1.8878046723027426,,,1.1946792695416975,,-34926.0300510512,-12.843805364779243,,,,5.207883213857583,0.6404746144649204,1.7264425414329223,1.1233831413502122,,,
1.583132199194306,1.2226045020361636,-8.085329048984354,1.0065191119356995,1.1767991282720807,1.649390123816795,,,1.1364476413752629,,-6062.5904602989,-14.664731188925337,,,,6.229124793108046,0.7816053976125139,1.5323837999020709,1.010863334434473,,,
1.583132199194306,1.2226045020361636,-8.085329048984354,1.0065191119356995,1.1767991282720807,1.649390123816795,,,1.1364476413752629,,-54116.21887534123,-11.839566264257712,,,,6.229124793108046,0.7816053976125139,1.5323837999020709,1.010863334434473,,,
1.6022982113142363,3.107250382084198,-7.5019721350008455,1.2436371911213124,1.0521806902153348,1.4947444215083434,,,1.091257744148936,,-5812.426505656061,-11.698001883048788,,,,6.973736366851221,0.8381636599650589,1.9377250728200985,1.24719472477014,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-9316.151878679368,-17.36416579803916,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-38271.46012016557,-17.12625105825984,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-15790.25516154497,-32.91773663344068,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-43454.1240174835,-12.019081234638504,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-232278.98775969955,-14.848963257211686,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-16363.92616668691,-14.278250104215177,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-3868.562206595781,-15.231858684744758,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-1991271.177172505,-14.860828496873012,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
27.430395906178948,135.6639879539777,-136.34056853893168,0.6784431219480442,0.9805865684577413,1.3016043969651474,,,1.159580609674694,,-11328.388744896882,-8.083289636506766,,,,119.87712159224252,0.8425829719295665,2.083905928820176,0.660760056451717,,,
38.69401763764642,185.3136344215793,-181.03681600576343,0.6459157207641575,0.9734103427384899,1.2988093618565895,,,1.1660943709694833,,-12489.73754629249,-13.542253914513179,,,,166.07249834505177,0.8366109653647157,2.0365778075881367,0.5752606061091999,,,
38.69401763764642,185.3136344215793,-181.03681600576343,0.6459157207641575,0.9734103427384899,1.2988093618565895,,,1.1660943709694833,,-11965.232563434012,-16.613715160223364,,,,166.07249834505177,0.8366109653647157,2.0365778075881367,0.5752606061091999,,,
38.69401763764642,185.3136344215793,-181.03681600576343,0.6459157207641575,0.9734103427384899,1.2988093618565895,,,1.1660943709694833,,-11426.528645054308,-9.61540347700892,,,,166.07249834505177,0.8366109653647157,2.0365778075881367,0.5752606061091999,,,
38.69401763764642,185.3136344215793,-181.03681600576343,0.6459157207641575,0.9734103427384899,1.2988093618565895,,,1.1660943709694833,,-144282.78605437148,-11.681489199336072,,,,166.07249834505177,0.8366109653647157,2.0365778075881367,0.5752606061091999,,,
38.69401763764642,185.3136344215793,-181.03681600576343,0.6459157207641575,0.9734103427384899,1.2988093618565895,,,1.1660943709694833,,-15891.756630845532,-12.20921370862742,,,,166.07249834505177,0.8366109653647157,2.0365778075881367,0.5752606061091999,,,
