sigma2_noise,sigma2_gp,lambda,beta0,ell0,beta1,ell1,beta2,ell2
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
1.2310126225733433,0.21667893145605444,0.7274576364873221,0.12966055564177584,2.288872697629402,-0.002921416142291966,0.7448886271415975,-0.13893558102027456,0.7791006386225207
