sigma_noise,sigma_gp,lambda,zeta0,tau_sq0,nu0,beta0,ell0,zeta1,tau_sq1,nu1,beta1,ell1,zeta2,tau_sq2,nu2,beta2,ell2
1.8646492362669436,0.6057308125662801,0.7495316889958614,0.9472151921976909,3.3720860842237794,0.06805644146049719,0.23303207969584336,0.706286056438663,1.1962336753743277,4.258591884332606,1.919803370098348,7.387319939433917,0.5446229042584292,1.0,3.5599999999999996,0.5134859390868455,1.806552979419838,2.63141830827206
1.4172252349154038,0.6057308125662801,0.9415808391034389,0.9472151921976909,2.1367977924782724,0.06805644146049719,0.14099049225137703,0.6388226000772692,1.1962336753743277,2.6985520269131777,1.919803370098348,4.469521432579735,0.4456981095970812,1.0,2.2558736494930574,-0.39042863727622357,-0.8310706159946638,2.63141830827206
1.4172252349154038,0.6057308125662801,0.5146402730491821,0.9472151921976909,7.15271816408275,-0.5243726014168092,-1.9875333508703927,0.9879678286045109,1.2335180900008162,9.314680888513527,0.2692156223502906,1.1644561132964095,0.4456981095970812,1.0914551787160724,8.241919414290056,-0.39042863727622357,-1.5885274488150207,2.63141830827206
0.927297275309426,0.3411943768992505,0.5146402730491821,0.9472151921976909,7.15271816408275,-0.10850709370523104,-0.26909936412609387,1.0697454757258842,0.475222375755491,3.5885527882616923,0.7060254634260408,1.240220820287482,0.6869490290406599,0.3236475972518312,2.4439642297689854,-0.3908723118651091,-0.5666322825471384,1.1371361244741076
0.26807722869476786,0.1537440617211216,0.8105107130725633,2.2861717645095365,6.960193813775554,-0.4378176760124296,-0.3096448656396841,0.5450786569839886,0.6667805538455117,2.0299970273742782,1.705329268724291,0.6513521817369057,1.0308927984622644,0.21636104210337861,0.6587058812324362,-0.3908723118651091,-0.08504339774495087,0.355659062074456
0.25681913129685036,0.1537440617211216,0.8003753646736439,2.2861717645095365,7.13758719750057,-0.1288118697776915,-0.08838101205568896,0.42678108061731534,1.7858307444539012,5.5754877461062735,2.1426986371533068,1.2993612137508797,0.48256537470345645,0.3503093177726749,1.0936900457415184,-1.0326056270112107,-0.27733775113612735,1.790830522967254
1.5271609495856628,0.1537440617211216,0.352664400296234,1.4365911584972932,23.10148728306553,-0.5153444773235992,-3.782704421526754,0.28429960857648684,2.2883368845009,36.79821160250231,1.7272751242975597,16.001462757383198,0.8962445260215316,0.5425801799861636,8.725105297950629,0.20157594845390614,0.90930349579206,1.4968076749146932
1.7909376668822576,0.25875716217594313,0.352664400296234,1.4365911584972932,23.10148728306553,-0.7671225246482123,-6.603363060524296,0.5500727653757335,1.0288410723995645,16.544553270949862,1.6813329941875528,12.247902731572724,0.939753623445779,0.25056993697392527,4.029356701997671,0.20157594845390614,0.72466458953498,1.2426018658472475
2.576429583504938,0.25875716217594313,0.2279264004079998,6.492990201869398,249.96861245308946,-0.9294981718399594,-37.86252358913855,1.4952293166527477,0.8114477686611875,31.239300615607565,1.6813329941875528,24.21155393293288,0.8364009186356891,0.10189736359184545,3.9228678617670116,0.20157594845390614,1.028629153415241,0.29128741878677783
2.576429583504938,1.1970199032021753,0.2601794854229895,3.0643737165399494,90.53690071587427,0.6126647411822025,15.01944816650875,4.626011754908159,0.8128953959681672,24.016988972305,0.8281345281320632,10.456309967272315,1.2001586848165702,0.10499482565599705,3.102071413414568,-0.2533711720944083,-1.1497445867617475,0.5503896207712378
1.069177505691895,5.678216501385811,0.288036834903018,2.978644276792785,71.80465113522943,0.3409940922594649,3.089391563520999,5.9669473920393346,2.0270719028303,48.86558356188737,0.027420374056500996,0.20493905667298729,1.1942628698039353,0.10695743301595742,2.57836802597317,-0.2533711720944083,-0.4349901942854451,0.2863008893011977
1.069177505691895,2.910510381280432,0.22511893584487416,2.978644276792785,117.55052747973124,0.26039822606720786,3.0185621741290567,5.9669473920393346,2.0270719028303,79.9972568975617,0.027420374056500996,0.26221693439762045,1.048188688453313,0.2119267923219651,8.363572118574101,-0.2020092342617078,-0.6246215138812806,0.23357923092750119
3.6481061616721977,2.3570736012987097,0.21351680304916487,1.081341907627535,47.43827776969098,2.444958053091071,61.43322822363048,6.6877188060950505,1.5105643630523888,66.26819078962224,0.23326433647601363,6.927369769654118,1.048188688453313,0.1620291019018358,7.1081879732718205,0.07635293941283039,0.7426303277479299,0.4836551150533436
3.6481061616721977,2.3570736012987097,0.2376321840016137,0.0916708111469183,3.2467627217234662,2.4485756932211893,16.095566897173224,5.591172579825949,1.5105643630523888,53.50060724195218,-0.552786572038636,-14.750417353894916,1.3830971341712144,0.2495599858486418,8.838822835205649,-0.4908557226701479,-5.323760886142356,0.4836551150533436
