x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,y
0.20220229343024132,0.7845476041105609,0.8605372392370312,0.3270852010814347,0.24886047608483342,0.8103637162464774,0.7134347892572628,0.6613284133782242,0.7104912570295666,0.11290087517011738,0.8699720034560725,0.47642781736595063,0.08027088093741919,0.14877046192275045,0.3240242537124889,0.006757384821418411,0.716880072740591,0.065076721499432,0.42384573800413594,0.8048795905872872,0.029496122977823558,0.5257683085664485,0.7873360160714816,0.8118758607188334,0.3414574243238657,0.39967334259297915,0.8623317025971559,0.0021356306694825244,0.1689626692691022,0.38362868625784474,-0.23600605586291956
0.5999512181498667,0.130468957429153,0.034670346027798504,0.7019073817689748,0.5316892110022104,0.7484375802818283,0.1520648946252241,0.06814252812083921,0.4881360239097098,0.534441624698631,0.5778511762004611,0.6640307904458851,0.44244108717591846,0.13770699541212827,0.20361266001848766,0.21992856172483333,0.782523704096069,0.70786050854859,0.5239927088287948,0.979036800223199,0.26696216840848797,0.7283652464873659,0.3720447935874571,0.48367475257868087,0.7757408013105405,0.9487278079460673,0.6666355798835054,0.7343953966377527,0.6458748369055124,0.019000022932276317,-2.35972930784181
0.9131055362597498,0.3847030938602921,0.5633917337172312,0.05748806604787848,0.629541161580668,0.08687268694813877,0.1645388474934688,0.20035946291693862,0.444349941739005,0.9335616177181035,0.0026701521586803834,0.22673185042506172,0.5880359210981025,0.634054471857181,0.11709099923801003,0.2961374266516046,0.6772461404992738,0.33791041188409643,0.6996583683127602,0.05371122796049166,0.08006484091487132,0.9374978124135425,0.9575298295598587,0.5444128910885886,0.48473415955271726,0.10128679199789181,0.24076642405555182,0.5990844753753248,0.7871712502020766,0.5139757412149405,0.24707259303269846
0.12611224530300913,0.7869470568992287,0.42097153348228655,0.9328563003983562,0.12496103319980167,0.8293200887198722,0.41233296346004034,0.6655712628194355,0.03868267769202127,0.7921913331062699,0.6996603044623851,0.506502240807773,0.858609387331271,0.8844176129324431,0.03220866509838305,0.8495900624971279,0.8381382017367424,0.49174330285663537,0.280661045847055,0.47510763807321543,0.40523016082031726,0.020372987850272306,0.5882245516473674,0.6918908708460559,0.3610858880606215,0.6442487760787874,0.23098798675421028,0.35254712252836884,0.7044934477963745,0.8528218939032227,-2.1243969199905783
0.1349166071469785,0.2807715327432573,0.6510382992654671,0.8048899002163123,0.27369633097843726,0.711146881675797,0.9786749146261486,0.986298370268753,0.8737542974526111,0.34980555646534695,0.6391490103145848,0.9218527742953925,0.7328926976046992,0.31707267357464597,0.19711824028098857,0.5749427072382125,0.5086347706913593,0.204203538490474,0.6017984737257036,0.0996362289358913,0.9839727713717973,0.5798930108345337,0.06231065126832114,0.13017093354190634,0.5532825509640088,0.9952538084553544,0.026214233014971944,0.5928097308206722,0.5874934916737881,0.03784691478222313,-2.623506980458822
0.6386781107835241,0.19170144349224072,0.6987562918943996,0.9109819545092697,0.8255895488559292,0.2903445353497577,0.6615059758407127,0.3477503362147504,0.2735668867760833,0.05866971741711746,0.38368131631134694,0.6690823949853679,0.06443640260589767,0.6941218366397964,0.11083988681273182,0.24931008146574607,0.148567573001671,0.301558448430276,0.6555728132707235,0.5903774580925283,0.894090086598066,0.8346232090596737,0.731841749855179,0.8963515777063086,0.38236386626035346,0.09204275746116597,0.0737120014921957,0.23703822944967057,0.21060652809955627,0.8347125160889267,0.46756875197096437
0.919862028970462,0.6102497642853931,0.5940442331299229,0.684475310498723,0.4631715918987548,0.8707128655918526,0.018685203615573687,0.21646807815157454,0.18439636887406163,0.5201416397161147,0.8359071793061682,0.7370202008391088,0.7367029199764223,0.2911924155370059,0.2130340680599896,0.15793420557525484,0.13318248968069957,0.5900939646318847,0.6216495073647833,0.9710489068419896,0.4895453902627366,0.7690292223840839,0.8456454855380524,0.8647261045175225,0.38054820415253077,0.3967015570221951,0.6492883722055759,0.03166836735318679,0.64139494967554,0.7092151145053325,-2.543105142311348
0.8263975732741233,0.16687011304220978,0.6871412455374561,0.4969010145485282,0.31546693055791675,0.562121621857465,0.9353019680362904,0.993154653067437,0.02638544686764266,0.4454170019958409,0.18604155865601435,0.915492637489741,0.14977602855145977,0.826822426078654,0.37247661698678236,0.15708647346115556,0.6687534640367574,0.37292713692642476,0.5941645902526117,0.15978065716100387,0.1488877768952851,0.706251248271004,0.38937966691353054,0.040673016487323244,0.30636286166326165,0.6463885009943572,0.4149099681259256,0.5852133045736956,0.8288513478076496,0.9333513566165852,-2.4602800171864794
0.11730671855942898,0.036497952827602265,0.8139128977484699,0.3513438038671237,0.8213324399762971,0.4538897721410369,0.8144571547340723,0.7097933801414882,0.7336620035643544,0.5360326592334984,0.8677718232315083,0.985919659264857,0.5935895773214102,0.13487371968040396,0.11948920436654609,0.04589648606692687,0.8758698014044997,0.7262335392243336,0.7638956360106764,0.9887207787301644,0.018510187677406864,0.060878432938621385,0.9717717127284788,0.36613730859520177,0.44229859782029435,0.8029190366906046,0.829314790833562,0.7221207403800488,0.5647059450753601,0.5541568482145253,-4.997626927772366
0.12178551147089411,0.567524024128205,0.10053291955959087,0.33690857350105585,0.45822774594797233,0.11683620265025252,0.7805287775844302,0.7817776579948613,0.05300722858532625,0.1336239753110584,0.7511813727744535,0.9170636889956993,0.6775552318225987,0.032470048080179725,0.9890549591946263,0.7966780188888206,0.7764843496215681,0.8601797930447583,0.9661862021529006,0.5190464486834068,0.6509924329221743,0.310839319597505,0.87025294416096,0.8191080094570651,0.01972241732746327,0.30377722766189486,0.894027761566264,0.04525172803589261,0.728156259041388,0.021922012393255197,-1.4081816763788932
