sigma_noise,sigma_gp,lambda,beta0,ell0,beta1,ell1,beta2,ell2
62.63304632850495,100.46591573204194,1.5916519848542279,4.960740792489456e-08,4.888084465269264,9.919493654353068e-07,3.4080245341183804,3.105083206315655e-08,11.878369350567858
62.80492089748935,94.59892188520195,1.7112191973110444,4.5315301752787223e-08,5.433106511094666,7.130224701738325e-07,3.126021684735271,2.607491577040966e-07,16.755050367535677
63.45324439911933,91.29716431602516,1.999155505698911,9.522835200299004e-08,4.639684888877221,1.4794387768758334e-06,3.0235421399921263,3.4980915763508904e-07,9.816469818254683
63.37225500395475,126.32947822461092,1.8261277030828678,-6.323768949994242e-07,4.451871101789988,1.6427912523249561e-06,2.5247959075342767,-3.404997985432214e-07,12.817658150540437
55.88835627900914,81.12695420962378,0.9667307973742985,6.580999880957663e-07,3.4457949887983466,-1.8748355830615937e-06,6.504925211096864,7.8689881106551e-08,17.389795006788937
59.461400893267616,167.42069108741248,1.6534221864568726,-9.108956954327226e-08,4.922958670416467,1.8229364258391295e-06,4.345936223634572,-3.3378586387887435e-07,9.408746371146314
60.7072156769801,197.3443860385765,1.4590686545444285,-1.6877959645132586e-07,6.018506358719935,1.398967379984475e-06,4.830384810474808,-5.001538181911809e-07,8.786658791300377
59.291903996708896,160.93292261775747,1.8283360791730379,3.8580942256377116e-07,5.063949029143257,2.0169864458569866e-06,4.471012902890651,-1.2384063670580865e-06,8.212835834978689
62.7144629355982,76.24716916649643,1.608728381114646,2.756630093845459e-07,5.347780240270877,-1.6258238992318496e-06,10.587819988375559,1.0964043875060574e-06,5.286236591701252
63.491083224649635,76.30884898913145,1.4864873066483515,4.864528597348876e-07,4.424581809664856,-8.570811330337133e-07,6.719901550021448,8.281659922835095e-07,6.442438889307445
62.71850574173008,70.7805464073678,1.3313170320473853,7.597647375509033e-07,4.234679394441213,-5.354402644019685e-07,3.3272261989296408,1.36500142575732e-06,4.832598005104384
60.20334681306458,134.05626771188253,1.4001806467067355,-1.5823941107829806e-06,3.4028913839532726,-2.821305407408878e-07,7.0582358613609095,-1.1369493321523404e-06,7.529712128267797
61.40165424741555,132.62947973194454,1.5287348899778332,-2.02064766432513e-06,2.8883811680710334,-1.6368452103617162e-07,10.934445020197495,-4.731399733537218e-09,3.939678155466497
62.69166347478174,135.6873477715416,1.5167193442701088,-1.2604195690905874e-06,3.3367610526356497,-1.4764288835590054e-07,9.874503664187174,3.225281151402591e-07,6.546040775154648
57.33989040489516,89.0590419424681,1.0252611359908446,-1.1006014872456373e-06,4.161392146304851,-2.4428465788689174e-07,5.339866455525132,2.2098633970110828e-07,6.9778583448387375
57.84879870004188,89.96867751321359,0.95435963437929,-9.867844505675268e-07,3.1781305889127207,1.620425196004298e-07,5.2568438658780074,4.7435242900402847e-07,8.329584891555124
58.37187223855977,121.81434449788941,0.9813255534187773,-1.1492859269205206e-06,3.2222367068854814,-1.1734973779316061e-07,6.272707818098052,1.5728313243628466e-06,4.377966661723239
58.10386985190137,114.4012545623992,0.8057269751890171,1.5188714375373648e-07,3.3460213298488806,1.4234005521878375e-06,5.83028620266834,-5.886337003578861e-07,6.849941028804137
58.154400249087324,107.6150048637925,0.9521338554505148,-2.0370580322911906e-07,4.101141299649427,-1.1478774404203428e-06,7.961150847618551,6.344497167120523e-07,6.620265360656308
62.59583443517348,106.1251643447949,1.8688991611521808,-4.6895539515687794e-08,3.3015360670265945,8.722790550994425e-08,2.455549914373045,-6.068259659159133e-07,10.166243653611263
55.877678697431335,109.28387329541255,1.1192886627458052,-1.4517670396828128e-07,6.647656874065359,1.0373217008888406e-08,8.180937815016277,6.673368796885548e-07,6.87103480787582
59.02990798341018,200.09440322040777,1.338488220638043,5.000337078213366e-07,3.7004717930366926,1.465990162012303e-06,4.746906636595742,-8.607115748181916e-07,3.6975201504368047
59.52883902445885,115.30845906408506,1.4858811056715533,-8.602212316400259e-07,3.3052070859472296,-3.7559610002443414e-07,4.770227966234174,2.043420576357234e-07,9.598297876388
60.62833439191808,125.46522403992974,1.4218058291998694,9.20374255817292e-08,2.7610108244662586,1.6842144143227975e-07,3.516035288661383,-1.820735585482432e-07,4.010127553996004
61.881251811079345,107.27060288298031,1.5118428250563385,-1.2090766873081296e-07,3.2759766360758498,9.038840620292487e-08,3.5320901167942576,-7.972782604341402e-07,4.593905963359314
57.881705310177495,85.33996138491356,1.7114462985750791,1.5319567786009818e-07,4.780489918191064,6.337030705024537e-08,7.514440113334765,8.623256272938217e-07,12.289220886983752
61.16202079048907,113.36859250629936,1.2984855342928006,-7.890175061493613e-07,3.445789997505038,3.680351574893188e-07,4.358191677959207,-7.12339640717449e-07,3.9556703566544287
57.93926932003665,108.64446444018829,1.5951423244013867,6.867709497332549e-07,4.824506292709602,-3.7999861620859353e-07,7.1271170722089865,9.69936126687289e-07,6.189028073622015
59.90081953037562,118.68845153062603,1.3472781134782417,-3.305375620034675e-07,3.8185529285858553,3.067229337074974e-07,4.936877925087104,1.2220886340644885e-07,2.5944146746008463
56.03288245847423,89.10321676533077,2.243360307881356,5.568278319401624e-07,4.33354591515952,-2.4044504598357025e-07,5.492893449118308,-1.5720935461786797e-07,9.351234700119267
55.09441603140515,93.84833973989707,1.7585626900746303,-1.286223899397137e-06,5.225816068021989,1.2147829337163796e-07,5.471179488926524,3.7685854336831e-07,5.129064424674214
63.97574394719301,147.72657839156585,0.9965489065272797,1.2395377921997903e-06,2.8114834852355606,-3.2447612470885517e-07,5.399409669372334,-8.348589296710838e-07,4.7659420650498285
64.17677442074638,149.04495795250696,1.1195616352023825,1.386314758646821e-06,2.6048061061494034,-4.2117483641488073e-07,5.459101928401902,-4.132877404335436e-07,4.821938266560745
