sigma_noise,sigma_gp,lambda,zeta0,tau_sq0,nu0,beta0,ell0,zeta1,tau_sq1,nu1,beta1,ell1,zeta2,tau_sq2,nu2,beta2,ell2
0.3931051142203884,1.8883792013787397,0.562653849066492,1.2192560532740206,7.702688367841211,-0.7627925768997426,-0.8322164880278082,0.7091794448598318,1.8931355665431093,11.959943334298803,-0.4179571204362622,-0.5682049114150796,0.2785280362884396,0.260786440318182,1.6475265182695142,-0.7885691314939657,-0.39789151082161545,6.4226545922032825
0.42412426369274886,1.8883792013787397,0.562653849066492,1.2192560532740206,7.702688367841211,-0.7627925768997426,-0.8978850502053658,0.7091794448598318,1.8931355665431093,11.959943334298803,0.1309668435669148,0.19209631789998616,0.2785280362884396,0.7910122380221891,4.99724462984824,-0.7885691314939657,-0.7476497566649069,1.0959200823198212
0.42412426369274886,1.8883792013787397,0.562653849066492,1.2192560532740206,7.702688367841211,-0.7627925768997426,-0.8978850502053658,0.7091794448598318,1.8931355665431093,11.959943334298803,0.03033122911837119,0.044488492448418904,0.13615189175117118,0.5737507619961532,3.6246884389874423,-0.7885691314939657,-0.6367489428838164,1.0959200823198212
1.9104637652136067,0.45730236730954543,0.562653849066492,1.4378415718007225,9.083609238738674,-0.027711934520719073,-0.15956398386908674,1.2127425670796046,1.8931355665431093,11.959943334298803,0.49497635039502086,3.270301663049044,0.13615189175117118,0.5737507619961532,3.6246884389874423,-0.7885691314939657,-2.8682296370548297,2.137602088556471
0.3081497882743819,0.45730236730954543,0.562653849066492,1.4378415718007225,9.083609238738674,0.022675706178512653,0.021059687199787316,1.2127425670796046,1.8931355665431093,11.959943334298803,0.49497635039502086,0.527485934782567,0.13615189175117118,0.5737507619961532,3.6246884389874423,-0.7885691314939657,-0.4626334042414729,2.137602088556471
0.5778863981641075,0.45730236730954543,0.36397351774497044,1.2045043011970196,18.184391740237224,-0.8962308780344902,-2.208573030230779,1.2127425670796046,1.063144645659026,16.05028615836981,0.49497635039502086,1.1459569729506411,1.8974954659536998,0.5737507619961532,8.66191063579365,0.44176200488467277,0.7513420270703332,2.7107281520812907
0.5778863981641075,7.16152315873405,1.5833092071298764,1.2045043011970196,0.9609634646831691,-0.8962308780344902,-0.5077101120803538,0.709543888846827,1.063144645659026,0.8481855657439854,0.49497635039502086,0.26343432397851835,1.8974954659536998,0.5737507619961532,0.4577430894721623,0.9526976247714413,0.37248471254281457,2.7107281520812907
0.5778863981641075,7.16152315873405,1.5833092071298764,1.2045043011970196,0.9609634646831691,-0.9971736009863283,-0.5648936374861829,0.709543888846827,0.6447176453573633,0.514361054260484,0.694248516602518,0.28773419125731586,1.8974954659536998,0.5737507619961532,0.4577430894721623,0.9526976247714413,0.37248471254281457,0.55176332085502
1.8272696190245372,7.16152315873405,0.6308726957581243,1.2045043011970196,6.052779984840974,-0.8761568577481498,-3.9387819768360037,0.709543888846827,0.17914902742995725,0.9002455586535975,0.694248516602518,1.2036440898909515,0.7438277754192756,0.5737507619961532,2.8831670630369404,0.9526976247714413,2.9559196186668175,0.22714424781608536
0.7511140739744152,9.939721038708162,0.6308726957581243,1.2045043011970196,6.052779984840974,0.5086451274750265,0.9399358885642949,0.709543888846827,1.1568779191046459,5.813451647040414,0.694248516602518,1.2572970379471125,0.7438277754192756,0.5737507619961532,2.8831670630369404,0.9526976247714413,1.2150548578063558,0.22714424781608536
