beta0,beta1,beta2,ell0,ell1,ell2,inv_sigma_gp,inv_sigma_noise,lambda,lambda2,log_likelihood,log_prior,nu0,nu1,nu2,sigma_noise,tau_sq0,tau_sq1,tau_sq2,zeta0,zeta1,zeta2
0.8820455371825602,1.132932487614288,-0.5652253722193347,1.4277263611876307,1.5391172798151949,1.04753740303357,,,1.6573819980790954,,-543295.8731193787,-15.337905183606466,,,,1.2403606318467264,0.5689098355456683,0.7510247326881654,0.05551383624976199,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-12027.077886003182,-15.549095325510333,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-224880.35389657854,-11.131162973218629,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-6513.136154565486,-11.624192950668096,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-21154.16557037152,-16.736916426448758,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-54183.18124862394,-16.09652761338756,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-13246.431886136319,-13.720450800316684,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-93441.6865270743,-9.542005415890902,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.36133950570187257,1.2362426396239725,-0.48901663219092256,1.2460896439795066,2.0713325361156945,0.8235791042938287,,,1.563692022544483,,-429726.061826196,-19.88443445630529,,,,1.240795762509359,0.48378725252629257,0.8813330391494167,0.651137970011226,,,
-0.3105447281922941,1.4189196086075138,-1.1039089411179368,2.316468403946151,1.6968246357991976,0.8604612395057831,,,1.3385578599900625,,-161845.9504031363,-15.117924231963999,,,,1.4214444259621235,0.9021699567298351,1.2967964352675467,1.4436808890016233,,,
-0.3105447281922941,1.4189196086075138,-1.1039089411179368,2.316468403946151,1.6968246357991976,0.8604612395057831,,,1.3385578599900625,,-580830.4163861438,-13.739612585832477,,,,1.4214444259621235,0.9021699567298351,1.2967964352675467,1.4436808890016233,,,
-0.3105447281922941,1.4189196086075138,-1.1039089411179368,2.316468403946151,1.6968246357991976,0.8604612395057831,,,1.3385578599900625,,-1687633.9814709364,-15.15158029296285,,,,1.4214444259621235,0.9021699567298351,1.2967964352675467,1.4436808890016233,,,
-0.30461189725444254,1.3405109128695194,-0.9886255543719557,2.2305740690946445,1.6827454922295482,0.8727609168480122,,,1.3305611947936036,,-28798.970782559394,-7.519264169946967,,,,1.4680500778007746,0.9061250796130815,1.3000976928734773,1.502596871102103,,,
-0.30461189725444254,1.3405109128695194,-0.9886255543719557,2.2305740690946445,1.6827454922295482,0.8727609168480122,,,1.3305611947936036,,-33732.074745519785,-12.511180977256044,,,,1.4680500778007746,0.9061250796130815,1.3000976928734773,1.502596871102103,,,
-0.30461189725444254,1.3405109128695194,-0.9886255543719557,2.2305740690946445,1.6827454922295482,0.8727609168480122,,,1.3305611947936036,,-1265076.0147512231,-18.58509657450773,,,,1.4680500778007746,0.9061250796130815,1.3000976928734773,1.502596871102103,,,
-0.30461189725444254,1.3405109128695194,-0.9886255543719557,2.2305740690946445,1.6827454922295482,0.8727609168480122,,,1.3305611947936036,,-16185.219899709162,-15.746432061416758,,,,1.4680500778007746,0.9061250796130815,1.3000976928734773,1.502596871102103,,,
-0.3756567961586252,1.3674099845607737,-0.7693039736240449,2.2645080337379295,1.7592264313159995,0.9311350301872228,,,1.317610498150389,,-708996.4121841583,-10.81449417656469,,,,1.5234352895379188,0.877533498499197,1.2741575938514251,1.7534848025844423,,,
-0.22652682198072926,1.3626397238522756,-0.9424927338127108,2.0095233083750883,1.6204776532056742,1.13025506146264,,,1.3049410028573425,,-65204.18315833873,-13.601920395065271,,,,1.6987836187891454,0.9058459345618541,1.329170775700793,1.7635896817759362,,,
4.032666587937017,-0.03380243008015317,-8.525714171086118,0.8444920436671117,3.351407349502718,3.0382358500521383,,,1.7476119461889292,,-640670.348374095,-14.589779471640423,,,,8.2973213457512,0.3264120643948831,0.783444018188229,0.8149715958713646,,,
4.032666587937017,-0.03380243008015317,-8.525714171086118,0.8444920436671117,3.351407349502718,3.0382358500521383,,,1.7476119461889292,,-552162.0023707893,-15.079488961467135,,,,8.2973213457512,0.3264120643948831,0.783444018188229,0.8149715958713646,,,
5.1822184542624345,-1.8560235172242456,-7.165603758003828,0.9481735630288423,4.095032123855132,3.598039837986414,,,2.0092623350640713,,-556705.6365676288,-13.930495835219471,,,,8.877064162224443,0.29602662774733185,0.28268154460626443,0.3432677381406222,,,
5.1822184542624345,-1.8560235172242456,-7.165603758003828,0.9481735630288423,4.095032123855132,3.598039837986414,,,2.0092623350640713,,-480078.861613927,-16.657747459554322,,,,8.877064162224443,0.29602662774733185,0.28268154460626443,0.3432677381406222,,,
5.1822184542624345,-1.8560235172242456,-7.165603758003828,0.9481735630288423,4.095032123855132,3.598039837986414,,,2.0092623350640713,,-2728313.3102305643,-13.252739100343021,,,,8.877064162224443,0.29602662774733185,0.28268154460626443,0.3432677381406222,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-99217.31952563733,-11.541999978492044,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-846846.7770544682,-15.687853701100178,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-505550.5858788509,-13.479543055781837,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-12027.077886003182,-15.549095325510333,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-186786.70492317222,-11.224207642200794,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-6513.136154565486,-11.624192950668096,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-21154.16557037152,-16.736916426448758,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
5.758780660003734,-2.1139381637927466,-7.873581028668316,0.944048064183074,4.12305602335985,3.6364601693695113,,,2.014740913910767,,-54183.18124862394,-16.09652761338756,,,,9.70408821900491,0.2944604138444672,0.27768786558102676,0.3406996244160244,,,
