sigma2_noise,sigma2_gp,lambda,beta0,ell0,beta1,ell1,beta2,ell2
0.16292692199779016,0.598305834176007,0.32800190836930015,0.49268837476512417,0.2368966806873895,-0.48747094420133874,0.5218245031824267,0.259588899523136,3.206756722465344
0.24094049211247373,0.598305834176007,0.3126142640013373,-0.5945422217200659,0.2368966806873895,-0.48747094420133874,0.5218245031824267,0.259588899523136,0.2627257831097931
0.24094049211247373,0.598305834176007,0.3126142640013373,-0.5945422217200659,4.271030983776686,0.6955292403574298,0.3086651352586866,0.259588899523136,0.2627257831097931
0.2984634366564774,0.598305834176007,0.3126142640013373,-0.5945422217200659,4.271030983776686,1.4367064438006536,0.3086651352586866,0.259588899523136,0.22096078968016536
0.2984634366564774,0.598305834176007,0.3126142640013373,-0.5945422217200659,4.271030983776686,1.8094377103076833,2.0769650973203615,0.259588899523136,3.8631047503190055
0.2984634366564774,0.598305834176007,0.7920158457742152,-0.5945422217200659,1.4138016165190823,1.8094377103076833,2.0769650973203615,0.259588899523136,3.8631047503190055
0.2984634366564774,0.598305834176007,0.6250734061546592,1.0604200011041143,1.4138016165190823,1.8094377103076833,2.0769650973203615,0.259588899523136,4.162452835087937
0.2984634366564774,0.598305834176007,0.2698979652875923,1.0604200011041143,1.4138016165190823,1.8094377103076833,0.4179955423853247,0.259588899523136,1.5229174034992807
0.2984634366564774,0.598305834176007,0.3453026171560326,1.0604200011041143,1.2361797268143297,1.5145777487303098,0.4179955423853247,0.259588899523136,1.7666814290510682
0.2984634366564774,0.598305834176007,0.2517650763839351,1.0604200011041143,1.035116355427438,1.5145777487303098,0.4179955423853247,0.259588899523136,4.193662414963656
0.2984634366564774,0.598305834176007,0.2517650763839351,1.0604200011041143,1.035116355427438,2.060791395085916,0.12268732213487839,0.2630567814733056,4.193662414963656
0.5578295565807433,0.4987492162953796,0.5190822119469353,1.0604200011041143,1.035116355427438,2.060791395085916,0.12268732213487839,0.2630567814733056,1.3925549442033052
1.0254580005926006,0.4987492162953796,0.5190822119469353,1.0604200011041143,0.04047283863291062,2.060791395085916,0.0970988568058962,3.0694182508045724,1.3925549442033052
1.0254580005926006,0.6385807326773759,0.5190822119469353,0.6247417929987524,0.05243817175415487,2.0002941763731927,0.11588838513277547,0.21772633303865163,1.3925549442033052
0.7583467263547289,0.6334645438262294,0.667690923834107,0.6247417929987524,19.949405919627264,5.470919229588491,0.11588838513277547,0.21772633303865163,1.3925549442033052
0.7583467263547289,0.47138282435673245,0.6197045532134801,0.6247417929987524,2.091828836991982,6.40318345954704,0.866687306983572,0.21772633303865163,0.5858531831605643
0.4640161606816463,0.47138282435673245,0.6197045532134801,0.6247417929987524,2.091828836991982,5.826911488025214,0.866687306983572,0.21772633303865163,0.5858531831605643
0.4640161606816463,0.47138282435673245,0.6197045532134801,-0.02539669124619326,2.091828836991982,5.826911488025214,0.8698993027784322,0.21772633303865163,0.8667872623842513
0.4640161606816463,0.47138282435673245,0.5548856727049878,-0.02539669124619326,2.091828836991982,3.9643415315427184,0.612446140954869,0.19520947784794696,1.4963630645600958
0.4640161606816463,0.24652949456597928,0.42832607716770904,-0.02539669124619326,3.2850860081218825,3.9643415315427184,0.5482502674264281,0.19520947784794696,1.4963630645600958
0.8778630316571027,0.2915479662678572,0.42832607716770904,-0.02539669124619326,3.2850860081218825,3.4016887716460316,0.5482502674264281,0.3515154343004661,8.319440159057363
0.8778630316571027,0.2915479662678572,0.42832607716770904,-0.12749007754030223,3.2850860081218825,2.818994623535381,0.5482502674264281,0.3515154343004661,8.319440159057363
0.5569616297128647,0.2915479662678572,0.42832607716770904,-0.12749007754030223,1.4078350739136198,2.818994623535381,0.5482502674264281,0.3515154343004661,0.42431117331345564
0.3582064128141108,0.2915479662678572,0.42832607716770904,-0.12749007754030223,3.1127954063765455,0.5962634760212122,0.3723163113374072,0.3515154343004661,1.9738905852474853
0.3582064128141108,0.6122394552660877,0.42832607716770904,-0.12749007754030223,2.215520227168718,0.5962634760212122,0.3723163113374072,0.3515154343004661,1.9738905852474853
0.3582064128141108,0.6122394552660877,0.42832607716770904,0.22702389135389206,2.215520227168718,0.5962634760212122,0.3723163113374072,0.3515154343004661,1.4086259796004514
0.4434697080068897,0.6122394552660877,0.42832607716770904,0.22702389135389206,1.5379032230994452,0.5962634760212122,0.3723163113374072,-0.31115465003584947,1.4086259796004514
0.4434697080068897,0.6122394552660877,0.3135314401922139,0.22702389135389206,1.5379032230994452,0.5973176713416329,0.3723163113374072,-0.31115465003584947,0.41688827892110747
0.4434697080068897,0.6122394552660877,0.6089138361363231,0.22702389135389206,0.7172953518450815,-0.6553240783784845,0.3723163113374072,-0.31115465003584947,0.41688827892110747
0.46222321072579253,0.8004176334690841,0.6714117732361669,0.22702389135389206,0.7172953518450815,-0.6553240783784845,0.3723163113374072,-0.31115465003584947,0.41688827892110747
